dataset_id,matrix_id,modality,genome_assembly,annotation_release,feature_identifier_convention,versioned_unversioned_mixture,symbol_only,duplicate_raw_ids,suspicious_cross_species_ids,feature_metadata_access,audit_note,source_feature_count,feature_universe_sha256,universe_rows_materialized,raw_var_present,raw_var_feature_count,raw_var_matches_var,coordinate_like_peak_ids,invalid_peak_intervals,ordered_feature_identity_sha256,intended_project_role,foundation_eligible
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4403302_BE_RNAseq_Pool_II_004_S4_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,16107.0,6c9dd083a5b334ece3e3fc590d1d07d2d518716420608c6a58704399c141790e,True,not_applicable,,not_applicable,0,0,6c9dd083a5b334ece3e3fc590d1d07d2d518716420608c6a58704399c141790e,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4403304_BE_RNAseq_Pool_II_006_S6_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,13501.0,1d6603e5790437349d6d68d9fdc967fd48ee619dc1f20e75ee7390e61547265d,True,not_applicable,,not_applicable,0,0,1d6603e5790437349d6d68d9fdc967fd48ee619dc1f20e75ee7390e61547265d,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4403307_BE_RNAseq_Pool_II_009_S9_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,14110.0,79cf11eb87de8cc5d97c2411918966f1ea83984a55579fc2048793c1b27599e2,True,not_applicable,,not_applicable,0,0,79cf11eb87de8cc5d97c2411918966f1ea83984a55579fc2048793c1b27599e2,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4403308_BE_RNAseq_Pool_II_010_S10_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,14996.0,1ea3bf66ee8a008f40bec5d9087e58deea0bf4056f2f0115b17475ca407d5886,True,not_applicable,,not_applicable,0,0,1ea3bf66ee8a008f40bec5d9087e58deea0bf4056f2f0115b17475ca407d5886,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4403309_BE_RNAseq_Pool_II_011_S11_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,16509.0,8a808f49bc1ca3916af91ce0c68e1418bffd4a2d96c9b52d32eb40b02db3e015,True,not_applicable,,not_applicable,0,0,8a808f49bc1ca3916af91ce0c68e1418bffd4a2d96c9b52d32eb40b02db3e015,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4403310_BE_RNAseq_Pool_II_012_S12_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,16693.0,ddf8182d835e38cce5dd3bb67a81690477f05348ac5b07dd9f4fbf18963528eb,True,not_applicable,,not_applicable,0,0,ddf8182d835e38cce5dd3bb67a81690477f05348ac5b07dd9f4fbf18963528eb,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4403311_BE_RNAseq_Pool_II_013_S13_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,14367.0,6a152e3deeb9fbe370ece4fe1c44e7206bc899a4214ee5f3c0ff8c751c969bad,True,not_applicable,,not_applicable,0,0,6a152e3deeb9fbe370ece4fe1c44e7206bc899a4214ee5f3c0ff8c751c969bad,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4636679_NextFlex_NB_0319_012_S12_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,14171.0,a39a0400fed7b62264abb47764484de122b3eb453cb225b74536d6bb4f2f572d,True,not_applicable,,not_applicable,0,0,a39a0400fed7b62264abb47764484de122b3eb453cb225b74536d6bb4f2f572d,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4636680_NextFlex_NB_0319_002_S2_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,11279.0,8c1bfd6a896aee8376fbc299f6e3be7ca01cfc73229362f39982dfec01f708dd,True,not_applicable,,not_applicable,0,0,8c1bfd6a896aee8376fbc299f6e3be7ca01cfc73229362f39982dfec01f708dd,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4636681_NextFlex_NB_0319_003_S3_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,15581.0,3abeac7f1448339ce1dbd486c424fc084289931f96e8e8095a24fa3e5b1a4412,True,not_applicable,,not_applicable,0,0,3abeac7f1448339ce1dbd486c424fc084289931f96e8e8095a24fa3e5b1a4412,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE146639,data/external/v4/normal_references/gse146639/GSE146639_RAW.tar::GSM4636682_NextFlex_NB_0319_006_S6_sorted.bam.featureCounts.genes.txt.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,14658.0,fde5df72619db2ade3c9afb4c1b685f49c6e8487b3cb6aef3f8528ce4da6da5e,True,not_applicable,,not_applicable,0,0,fde5df72619db2ade3c9afb4c1b685f49c6e8487b3cb6aef3f8528ce4da6da5e,aged_primary_microglia_validation|downloaded_unregistered_role_requires_review,False
GSE175721,data/external/v4/perturbation/GSE175721/GSE175721_RAW.tar::GSM5345023_BC03_features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,32738.0,6f3dff15009277c1caaa3f09f46c0da9287a3fc2e942b8d8bc4d6a4761bb920a,True,not_applicable,,not_applicable,0,0,6f3dff15009277c1caaa3f09f46c0da9287a3fc2e942b8d8bc4d6a4761bb920a,amyloid_context_validation|downloaded_unregistered_role_requires_review,False
GSE175721,data/external/v4/perturbation/GSE175721/GSE175721_RAW.tar::GSM5345024_BC04_features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,32738.0,6f3dff15009277c1caaa3f09f46c0da9287a3fc2e942b8d8bc4d6a4761bb920a,False,not_applicable,,not_applicable,0,0,6f3dff15009277c1caaa3f09f46c0da9287a3fc2e942b8d8bc4d6a4761bb920a,amyloid_context_validation|downloaded_unregistered_role_requires_review,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387652_iTF_Microglia_10X_Lane1_filtered_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,True,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387652_iTF_Microglia_10X_Lane1_raw_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387653_iTF_Microglia_10X_Lane2_filtered_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387653_iTF_Microglia_10X_Lane2_raw_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387654_iTF_Microglia_10X_Lane3_filtered_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387654_iTF_Microglia_10X_Lane3_raw_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387655_iTF_Microglia_10X_Lane4_filtered_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387655_iTF_Microglia_10X_Lane4_raw_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387656_iTF_Microglia_sgRNAenrichment_Lane1_filtered_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387656_iTF_Microglia_sgRNAenrichment_Lane1_raw_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387657_iTF_Microglia_sgRNAenrichment_Lane2_filtered_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387657_iTF_Microglia_sgRNAenrichment_Lane2_raw_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387658_iTF_Microglia_sgRNAenrichment_Lane3_filtered_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387658_iTF_Microglia_sgRNAenrichment_Lane3_raw_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387659_iTF_Microglia_sgRNAenrichment_Lane4_filtered_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE178317,data/external/v4/perturbation/GSE178317/GSE178317_RAW.tar::GSM5387659_iTF_Microglia_sgRNAenrichment_Lane4_raw_feature_bc_matrix.h5,gene-level RNA,unknown,unknown,matrix/features/id|name|feature_type,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538.0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,downloaded_unregistered_role_requires_review|primary_microglial_perturbation_training,False
GSE181279,data/external/v4/living_human/geo/GSE181279/GSE181279_features.tsv.gz,gene-level RNA,unknown,unknown,tabular feature fields,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,32738.0,6f3dff15009277c1caaa3f09f46c0da9287a3fc2e942b8d8bc4d6a4761bb920a,True,not_applicable,,not_applicable,0,0,6f3dff15009277c1caaa3f09f46c0da9287a3fc2e942b8d8bc4d6a4761bb920a,living_blood_independent_validation_only,False
GSE200164,data/external/v4/living_human/geo/GSE200164/GSE200164_counts.csv.gz,gene-level RNA,unknown,unknown,matrix row/column feature axis,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,19689.0,fe462130a9c71e730f2f9dcda7cb8ee2732abc15742e4f81c7f034d4da6e43ae,True,not_applicable,,not_applicable,1,1,fe462130a9c71e730f2f9dcda7cb8ee2732abc15742e4f81c7f034d4da6e43ae,living_csf_immune_adapter_and_validation_candidate,False
GSE200164,data/external/v4/living_human/geo/GSE200164/GSE200164_lognorm_expression.csv.gz,gene-level RNA,unknown,unknown,matrix row/column feature axis,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,19689.0,fe462130a9c71e730f2f9dcda7cb8ee2732abc15742e4f81c7f034d4da6e43ae,True,not_applicable,,not_applicable,1,1,fe462130a9c71e730f2f9dcda7cb8ee2732abc15742e4f81c7f034d4da6e43ae,living_csf_immune_adapter_and_validation_candidate,False
GSE226602,data/external/v4/living_human/geo/GSE226602/GSE226602_rna_lognorm_expression.rds.gz,gene-level RNA,unknown,source R object; release metadata not supplied,R rownames,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,22465.0,239c5de3a691d81400d94b431731603051f5d6c1a8f370892916c89f4da94317,True,not_applicable,,not_applicable,7,7,239c5de3a691d81400d94b431731603051f5d6c1a8f370892916c89f4da94317,living_peripheral_immune_rna_adapter_candidate,False
GSE226602,data/external/v4/living_human/geo/GSE226602/GSE226602_rna_raw_counts.rds.gz,gene-level RNA,unknown,source R object; release metadata not supplied,R rownames,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,22465.0,239c5de3a691d81400d94b431731603051f5d6c1a8f370892916c89f4da94317,True,not_applicable,,not_applicable,7,7,239c5de3a691d81400d94b431731603051f5d6c1a8f370892916c89f4da94317,living_peripheral_immune_rna_adapter_candidate,False
GSE241858,data/external/v4/perturbation/GSE241858/GSE241858_TREM2_cytokine_RNAseq_countsfile.txt.gz,gene-level RNA,unknown,unknown,matrix row/column feature axis,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,28396.0,fa4d318aec19790254e429c329e1f1cccc227d8b87d9bbe9b582410aa7537ae1,True,not_applicable,,not_applicable,0,0,fa4d318aec19790254e429c329e1f1cccc227d8b87d9bbe9b582410aa7537ae1,downloaded_unregistered_role_requires_review|genotype_context_validation,False
GSE241858,data/external/v4/perturbation/GSE241858/GSE241858_TREM2_RNAseq_countfile.txt.gz,gene-level RNA,unknown,unknown,matrix row/column feature axis,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,28396.0,fa4d318aec19790254e429c329e1f1cccc227d8b87d9bbe9b582410aa7537ae1,True,not_applicable,,not_applicable,0,0,fa4d318aec19790254e429c329e1f1cccc227d8b87d9bbe9b582410aa7537ae1,downloaded_unregistered_role_requires_review|genotype_context_validation,False
GSE243292,data/external/v4/normal_references/gse243292/GSE243292_ADsnRNAseq_GEO.h5ad.gz,gene-level RNA,unknown,unknown,index,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,26423.0,b586b76df304795fffa41d6f39852f0c00a2bb89dc5fa8b571dc736975230ea2,True,False,0,not_present,0,0,b586b76df304795fffa41d6f39852f0c00a2bb89dc5fa8b571dc736975230ea2,aged_normal_and_pathology_context_validation|downloaded_unregistered_role_requires_review|future_use_role_from_download_registry,False
